ExciseTaxNbr,Month,Day,Year,SalePrice,PropertyType,PropertyClass,PrincipalUse,SaleInstrument,SaleReason,AFHistoricProperty
2944794,07,28,2018,0,1,8,6,15,1,N
1273343,10,07,1992,0,3,8,0,15,18,N
1554071,06,24,1997,56000,3,8,6,3,6,N
2120619,04,26,2005,383500,2,8,6,3,1,N
1955904,04,24,2003,849000,3,8,6,3,1,N
2806503,06,24,2016,0,3,3,2,15,18,N
2649028,01,02,2014,0,3,8,6,15,14,N
1957650,05,08,2003,237500,3,8,6,3,1,N
2046123,03,05,2003,0,3,8,6,15,13,N
2348046,05,22,2008,0,3,8,6,15,13,N
1591561,01,28,1998,163000,3,8,6,3,1,N
1594857,02,20,1998,225000,2,8,6,3,1,N
1195183,06,11,1991,0,3,8,0,2,9,N
1832636,07,25,2001,212000,3,8,6,3,1,N
2768262,11,19,2015,850000,3,8,6,3,1,N
3069628,09,01,2020,1650000,14,3,2,2,1,N
1727198,12,10,1999,353000,3,8,6,3,1,N
1795578,01,03,2001,65000,1,7,6,3,5,N
1960735,05,16,2003,370700,2,8,6,3,1,N
829815,06,21,1985,89950,3,8,0,2,1, 
1848664,05,24,2001,0,3,8,6,3,5,N
2676796,06,27,2014,687500,3,8,6,3,1, 
1720982,11,08,1999,89388,3,3,2,2,18,N
1696012,06,29,1999,189000,3,8,6,3,1,N
1938760,02,05,2003,26139,3,8,6,15,14,N
2544048,05,16,2012,33000,3,3,2,4,18,N
1792312,12,07,2000,538000,3,8,6,3,1,N
2460106,09,27,2010,0,3,8,6,15,18,N
758655,01,20,1984,63500,3,8,6,2,1, 
1753449,10,28,1999,0,0,0,0,0,11, 
2653885,02,10,2014,425000,3,8,6,3,1,N
2884903,08,17,2017,507000,3,3,2,3,1,N
2354087,07,02,2008,4000,3,2,7,26,1,N
1696830,07,01,1999,0,3,0,0,15,10,N
1912346,09,20,2002,227000,3,8,6,3,1,N
2533804,03,09,2012,95865,4,9,6,18,4,N
1684419,05,07,1999,0,3,8,6,15,10,N
1551145,06,20,1997,260000,3,8,6,3,1,N
1310886,05,27,1993,88900,3,8,6,2,1,N
2121710,05,02,2005,0,3,8,6,15,11,N
1750116,04,25,2000,395950,2,8,6,3,1,N
2844966,01,12,2017,0,3,3,2,15,5,N
2229639,08,02,2006,241000,3,3,2,3,1,N
2305129,08,13,2007,418000,3,8,6,3,1,N
682242,06,16,1982,0,3,2,0,2,2, 
2922370,03,26,2018,645000,3,8,6,3,1,N
2021381,02,20,2004,235000,3,3,2,3,1,N
1029357,10,14,1988,25000,1,7,0,2,1,N
2847497,12,06,2016,0,3,8,6,2,5,N
2154138,09,05,2005,639000,3,8,6,3,1,N
1778290,09,21,2000,119814,3,8,6,18,4,N
1826622,06,25,2001,195000,3,8,6,3,1,N
1402071,10,26,1994,90000,3,8,6,2,1,N
1489338,05,21,1996,30000,1,7,6,3,1,N
1250846,05,29,1992,95500,3,8,0,2,1,N
1976893,07,28,2003,379000,3,8,6,3,1,N
1509220,09,24,1996,0,3,8,6,15,14,N
2214944,06,07,2006,399950,2,8,6,3,1,N
2782038,02,25,2016,338000,3,8,6,15,10,N
2570293,10,19,2012,425000,3,8,6,3,1,N
2356370,07,21,2008,182000,3,3,2,3,1,N
2986854,05,07,2019,0,11,8,6,15,1,N
2377034,01,12,2009,0,3,8,6,24,8,N
2765456,11,04,2015,0,3,8,6,15,18,N
1816629,04,05,2001,0,3,8,6,15,8,N
2120472,04,29,2005,425000,3,1,6,3,1,N
2120472,04,29,2005,425000,3,1,6,3,1,N
2120472,04,29,2005,425000,3,1,6,3,1,N
2758333,09,25,2015,359900,2,8,6,3,1,N
2863223,05,05,2017,429950,11,8,6,3,1, 
2931478,05,10,2018,600000,11,8,6,3,1,N
1334429,09,23,1993,0,3,8,0,15,8,N
1657053,12,10,1998,189950,3,8,6,3,1,N
2671574,05,27,2014,0,3,2,7,15,18,N
2635966,09,11,2013,919888,3,8,6,3,18, 
1503269,08,26,1996,122050,3,8,6,3,1,N
1274533,10,23,1992,0,3,3,0,15,4,N
2058708,07,22,2004,0,3,8,6,15,18,N
3014586,10,02,2019,220000,3,8,6,3,1,N
1613217,05,07,1998,98500,1,7,6,3,1,N
1364073,03,11,1994,0,3,8,0,15,18,N
1506193,09,03,1996,0,3,3,2,15,13,N
2792979,04,22,2016,464000,2,8,6,3,1,N
2338195,03,13,2008,0,3,8,6,15,11,N
1873980,03,11,2002,285197,3,8,6,3,1,N
1496504,07,12,1996,56000,0,0,0,0,0, 
2227965,08,03,2006,0,3,8,6,24,8,N
1461800,12,15,1995,159800,3,8,6,3,1,N
2445967,05,25,2010,1500000,3,2,7,3,1,N
3003850,07,03,2019,0,3,8,6,15,18,N
1644984,10,14,1998,0,3,8,6,15,13,N
2359454,08,12,2008,370000,3,8,6,3,1,N
1467341,01,24,1996,80000,0,7,0,3,1,N
2971613,01,22,2019,0,11,8,6,15,1,N
2730712,04,30,2015,0,3,3,2,15,10,N
1934299,01,10,2003,275000,3,3,2,3,1,N
1400999,05,23,1994,0,3,8,0,15,18,N
2787003,03,28,2016,2233750,3,2,7,3,1,N
1914672,08,15,2002,0,3,8,6,3,16,N
1783455,10,06,2000,100000,6,3,2,4,18,N
1343617,11,16,1993,0,3,8,0,15,9,N
1634819,08,03,1998,0,3,0,10,15,18,N
1726854,12,09,1999,505000,3,8,6,3,1,N
1619268,06,10,1998,150000,3,8,6,3,1,N
2546489,05,22,2012,657000,3,8,6,3,1,N
2406226,08,11,2009,412000,3,8,6,3,1,N
1921742,11,08,2002,0,3,8,6,15,11,N
1400454,10,06,1994,159500,3,8,6,2,1,N
1427041,04,27,1995,0,3,8,6,26,8,N
1585120,12,16,1997,376415,3,2,11,3,8,N
2316377,10,15,2007,0,3,8,6,15,10,N
1427126,03,28,1995,0,3,3,2,15,18,N
1953131,04,09,2003,320750,3,8,6,3,1,N
1478131,04,04,1996,65000,1,7,6,3,1,N
1656312,12,10,1998,207000,3,8,6,3,1,N
2048591,06,10,2004,179950,0,3,2,3,1,N
3049854,05,19,2020,729990,11,8,6,2,1,N
2765277,11,02,2015,288000,3,8,6,3,1,N
2378159,01,26,2009,315000,1,7,6,3,1,N
1334706,09,29,1993,216900,3,8,0,2,1,N
1887796,04,26,2002,207500,3,8,6,3,1,N
1501721,08,14,1996,153500,3,3,2,4,1,N
889661,07,29,1986,87500,3,8,0,2,1,N
1008888,06,27,1988,0,3,8,6,2,2,N
2720428,03,24,2015,0,3,8,6,15,18,N
2720428,03,24,2015,0,3,8,6,15,18,N
2404677,08,03,2009,289000,3,3,2,3,1,N
2506554,08,22,2011,0,3,8,6,18,4,N
1657220,12,18,1998,0,3,0,4,3,18,N
1657220,12,18,1998,0,3,0,4,3,18,N
2269794,01,31,2007,289950,3,3,2,3,1,N
1575653,10,27,1997,85000,3,8,6,3,1,N
1256944,07,06,1992,95000,3,8,0,2,1,N
1313026,05,19,1993,0,3,8,6,15,9,N
2898457,10,26,2017,0,3,8,6,15,18,N
1961082,05,21,2003,384950,3,8,6,2,1,N
1473543,03,01,1996,470000,3,0,0,3,1,N
2020622,02,25,2004,392500,3,8,6,3,1,N
1623321,06,26,1998,275000,3,8,6,3,5,N
1809446,03,23,2001,116000,3,3,2,26,1,N
2934980,06,05,2018,7750000,11,8,6,3,1,N
2448081,06,29,2010,0,3,8,6,15,18,N
1807799,03,26,2001,0,3,3,2,15,11,N
2296147,06,28,2007,795000,2,8,6,3,1,N
2393349,05,29,2009,0,3,8,6,15,13,N
3016791,10,14,2019,748000,11,8,6,3,1,N
2980348,03,19,2019,1265000,3,8,6,3,1,N
2756866,09,11,2015,855000,3,8,6,3,1,N
2010345,12,16,2003,187000,3,8,6,3,1,N
1526257,01,17,1997,481000,2,8,6,3,1,N
1830751,07,16,2001,575000,3,8,6,3,1,N
1985731,08,28,2003,0,3,8,6,15,14,N
2175260,12,12,2005,361000,3,8,6,3,1,N
3030834,01,21,2020,0,11,8,6,27,1,N
2675013,06,19,2014,1325000,3,8,6,3,1,N
2946227,08,02,2018,0,3,8,6,3,5,N
3100620,02,19,2021,400000,11,8,6,2,1,N
2318421,10,26,2007,1025000,3,2,11,3,1,N
3048995,05,29,2020,819000,1,1,7,3,1,N
1495107,07,09,1996,17500,3,8,6,3,1,N
1576270,10,22,1997,0,3,3,2,15,5,N
2398703,07,06,2009,445000,3,8,6,3,1,N
2713259,02,10,2015,0,3,2,7,15,1,N
1522306,12,26,1996,290000,3,3,2,3,1,N
1760826,06,20,2000,133000,3,8,6,3,1,N
3006325,08,02,2019,375900,2,8,6,3,1,N
2548349,05,25,2012,0,3,8,6,3,5,N
2829532,10,20,2016,1950000,3,7,6,3,1,N
2623385,08,02,2013,459312,2,8,6,3,1,N
1658007,12,10,1998,534900,2,8,6,3,1,N
2529164,12,27,2011,0,3,8,6,2,11,N
2159620,09,27,2005,403000,3,8,6,3,8,N
1975557,07,19,2003,98950,3,3,2,3,1,N
2977901,03,11,2019,483650,11,8,6,3,1,N
2553417,07,05,2012,407500,3,8,6,3,1,N
1343910,11,18,1993,140000,3,8,0,2,1,N
2546331,05,23,2012,625000,3,7,6,3,1, 
3029664,12,17,2019,0,3,8,6,15,12,N
2136190,06,24,2005,318700,2,8,6,3,1,N
2141127,07,14,2005,0,3,8,6,18,4,N
1715355,10,01,1999,0,3,8,6,15,18,N
2385793,03,30,2009,400000,3,2,11,3,18,N
1910503,09,18,2002,0,1,7,6,15,18,N
2359530,08,15,2008,0,3,3,2,15,18,N
2349679,04,21,2008,0,2,3,2,15,18,N
2075874,10,07,2004,218000,3,8,6,3,1,N
1719609,10,21,1999,425000,3,8,6,3,1,N
2892187,09,25,2017,545000,3,8,6,3,1,N
1772416,08,23,2000,350000,3,8,6,3,1,N
1867716,02,07,2002,387000,3,8,6,3,1,N
1453247,10,11,1995,0,3,8,6,15,13,N
2147998,08,10,2005,215000,1,7,6,3,1,N
2711658,01,15,2015,420000,3,8,6,3,1, 
2063902,08,12,2004,174800,3,3,2,3,1,N
1798124,01,25,2001,153500,3,8,6,3,1,N
2702541,11,04,2014,374000,3,8,6,3,1,N
1806429,03,15,2001,0,3,3,2,2,18,N
2016318,10,27,2003,0,3,8,6,3,5,N
2705814,12,12,2014,485000,3,8,6,3,1,N
2526127,11,02,2011,0,3,3,2,15,18,N
1051594,03,21,1989,79000,3,8,0,2,1,N
2825488,09,23,2016,1335000,11,8,6,3,1, 
1266620,09,01,1992,0,3,8,0,15,18,N
1696376,05,20,1999,80000,1,7,6,3,1,N
1449721,09,19,1995,301024,2,8,6,3,1,N
2348290,05,26,2008,220000,3,3,2,3,1,N
2880949,07,31,2017,341251,3,8,6,22,1,N
1493751,06,25,1996,198500,3,8,6,3,1,N
2834898,11,14,2016,409900,14,3,2,3,1, 
2069406,08,20,2004,0,3,8,6,15,10,N
2009450,12,19,2003,0,3,8,6,24,8,N
2753760,08,06,2015,0,3,8,6,15,5,N
1703042,08,05,1999,219906,0,8,0,3,1,N
2056039,07,15,2004,0,3,3,2,18,4,N
1704781,07,30,1999,0,2,8,6,18,4,N
1900332,07,25,2002,319000,3,8,6,3,1,N
1395092,09,09,1994,308000,3,8,6,2,1,N
1534235,03,13,1997,116500,4,9,6,3,1,N
3017189,10,23,2019,2147000,11,8,6,3,1,N
2617972,06,05,2013,0,3,8,6,15,5,N
2267360,02,12,2007,319900,3,8,6,3,1,N
2648542,12,11,2013,290000,3,8,6,3,1, 
1369759,04,08,1994,138000,3,8,0,2,1,N
3108404,03,19,2021,610000,11,8,6,2,1,N
1710838,09,08,1999,229900,3,8,6,3,1,N
2023650,03,04,2004,235000,3,8,6,3,1,N
2050915,06,23,2004,307377,2,8,6,3,1,N
1503241,08,28,1996,125500,3,8,6,3,1,N
2304640,08,11,2007,714950,2,8,6,3,1,N
2508599,08,31,2011,0,3,8,6,18,4,N
3006040,08,14,2019,615000,11,8,6,3,1,N
1666713,02,08,1999,155000,3,8,6,3,1,N
2075920,07,27,2004,0,3,8,6,3,14,N
3077003,10,18,2020,923000,11,8,6,2,1,N
1768999,08,04,2000,0,3,8,6,18,4,N
1509709,10,09,1996,165000,1,7,6,2,1,N
1509709,10,09,1996,165000,1,7,6,2,1,N
2707361,12,17,2014,0,3,8,6,15,11,N
2491832,05,17,2011,278000,3,8,6,3,1,N
2916910,02,22,2018,629000,3,8,6,3,1,N
2737097,06,10,2015,325000,3,8,6,3,1,N
1310224,05,17,1993,0,3,8,0,15,9,N
2578408,12,07,2012,0,3,2,11,15,18,N
2096531,01,06,2005,895000,3,8,6,3,1,N
1019587,08,24,1988,140500,3,8,0,2,1,N
1412943,01,10,1995,0,3,8,0,15,9,N
2376346,01,06,2008,0,3,3,2,15,18,N
2659720,03,24,2014,313500,3,8,6,3,1,N
2682969,05,22,2014,0,3,8,6,2,18,N
2782402,02,25,2016,380000,3,8,6,3,1,N
2152450,08,31,2005,521000,3,8,6,3,1,N
2594441,01,17,2013,116400,3,8,6,4,18, 
1478141,04,01,1996,0,3,8,6,15,10,N
1424371,04,12,1995,75000,1,0,10,3,1,N
2111209,03,14,2005,763675,2,8,6,3,1,N
1129146,04,09,1990,119950,3,8,0,2,1,N
1308147,05,06,1993,35000,1,7,6,2,1,N
2144625,08,01,2005,471414,2,8,6,3,1,N
1501758,08,22,1996,18000,0,0,0,0,0, 
2732101,05,20,2015,218500,3,8,6,3,1,N
1347889,12,10,1993,170000,3,8,0,2,1,N
1289604,01,06,1993,0,3,8,0,15,18,N
1888550,05,21,2002,429950,3,8,6,3,1,N
1865154,01,21,2002,228772,3,8,6,18,4,N
2503696,07,06,2011,0,3,8,6,15,13,N
1671649,03,02,1999,0,3,8,6,15,18,N
1474909,03,07,1996,180500,3,8,6,3,1,N
1638451,09,14,1998,350000,1,7,6,3,1,N
1638451,09,14,1998,350000,1,7,6,3,1,N
2089332,12,03,2004,192000,3,3,2,3,1,N
1669327,02,19,1999,500000,3,8,0,3,1,N
1568740,09,18,1997,257000,3,8,6,3,1,N
2447633,06,21,2010,590000,3,9,6,3,1,N
2182347,12,23,2005,374950,6,3,2,3,1,N
1392995,08,18,1994,288000,2,8,6,2,1,N
1393431,08,19,1994,0,1,2,6,15,18,N
2201829,04,24,2006,0,3,8,6,15,18,N
2735902,05,14,2015,0,3,8,6,15,11,N
1304493,04,20,1993,0,3,3,0,15,9,N
2219049,06,30,2006,575000,3,8,6,3,1,N
2578283,11,16,2012,0,3,8,6,3,5,N
2078145,10,19,2004,479950,3,8,6,3,1,N
2201173,04,07,2006,300000,3,8,6,3,5,N
2133068,04,20,2005,0,3,8,6,15,11,N
1396739,09,21,1994,149665,3,8,0,2,1,N
2895713,10,13,2017,0,3,8,6,15,18,N
2380278,02,09,2009,315000,3,3,2,3,1,N
1658820,12,11,1996,0,3,8,6,3,13,N
2600378,04,17,2013,542000,3,8,6,3,1,N
1739186,02,24,2000,0,3,3,4,15,5,N
1090401,10,06,1989,0,3,8,6,15,9,N
1695612,07,24,1997,0,3,8,6,15,11,N
2008702,10,17,2003,0,3,8,6,15,5,N
2077048,10,11,2004,265000,3,3,2,3,1,N
2175422,12,12,2005,385000,3,8,6,3,1,N
1431232,05,25,1995,38594,3,8,6,15,2,N
2719304,03,18,2015,216500,3,3,2,4,18,N
1056843,04,11,1989,105500,3,8,0,2,1,N
2300441,07,24,2007,261500,3,8,6,3,1,N
2958759,10,23,2018,0,3,8,6,15,10,N
2944779,07,24,2018,560000,14,3,2,3,1,N
2253500,11,30,2006,807690,3,8,6,3,1,N
1314954,06,18,1993,133500,3,8,0,2,1,N
969927,10,16,1987,116000,3,8,0,2,1,N
1830338,07,12,2001,169999,3,8,6,3,1,N
2036032,04,26,2004,164000,3,8,6,3,1,N
2930899,05,05,2018,10,3,8,6,15,12,N
2556893,07,24,2012,330000,3,3,2,3,1,N
2902300,11,19,2017,0,3,8,6,4,8,N
2494296,05,04,2011,481000,3,8,6,4,1,N
1264840,08,17,1992,182000,3,8,0,2,1,N
2598326,04,03,2013,600000,3,7,6,3,8, 
923101,12,17,1986,0,3,6,0,15,18,N
2641837,11,14,2013,299950,3,8,6,3,1,N
2671816,06,02,2014,383379,2,8,6,3,1,N
1637690,08,31,1998,379950,3,8,6,3,1,N
2492552,04,27,2011,0,3,8,6,22,18,N
1399746,10,03,1994,0,3,8,6,15,9,N
1288641,12,21,1992,0,1,7,0,2,18,N
1288641,12,21,1992,0,1,7,0,2,18,N
2605759,05,03,2013,703000,3,8,6,3,1,N
2183832,01,24,2006,0,3,8,6,15,13,N
2923470,04,04,2018,852000,3,3,2,3,1,N
782413,07,05,1984,58550,3,8,0,2,1, 
2399244,07,09,2009,0,3,8,6,18,4,N
2368916,09,04,2008,0,3,8,6,24,8,N
2590188,02,11,2013,219900,2,3,2,3,1,N
2023876,03,10,2004,350950,3,8,6,3,1,N
1755974,05,25,2000,152950,2,3,2,3,1,N
2328896,01,14,2008,888000,3,8,6,3,1,N
1706995,08,23,1999,109000,2,3,2,3,1,N
2659336,03,25,2014,599950,2,8,6,3,1,N
2724962,04,16,2015,650000,3,8,6,3,1,N
1289777,01,13,1993,217500,3,8,0,2,1,N
2138613,07,08,2005,0,3,8,6,3,18,N
2814843,08,05,2016,350000,11,8,6,3,1, 
1421881,03,28,1995,168360,3,8,6,2,1,N
1792605,12,04,2000,0,3,8,6,15,5,N
1993199,10,01,2003,549000,3,8,6,3,1,N
2114418,04,01,2005,0,3,8,6,15,13,N
3084186,11,16,2020,0,11,8,6,15,18,N
1643047,09,28,1998,0,3,8,6,15,10,N
2223254,07,17,2006,125000,3,3,2,3,1,N
1735250,01,24,2000,134500,3,8,6,3,1,N
2615867,07,02,2013,300000,3,8,6,24,8,N
2161862,10,07,2005,289950,2,8,6,3,1,N
1389729,08,06,1994,114950,2,3,2,2,1,N
1563424,08,22,1997,0,3,8,6,15,10,N
2065625,08,11,2004,0,3,8,6,15,11,N
1649930,11,11,1998,400000,3,8,6,3,1,N
1279022,11,13,1992,0,3,8,0,15,9,N
2986824,05,09,2019,3089172,16,2,7,3,1,N
1756878,05,30,2000,149600,3,8,6,3,1,N
2520251,11,23,2011,390983,3,8,6,18,4,N
1529114,02,19,1997,39000,3,3,2,3,1,N
2893286,09,28,2017,339950,3,3,2,3,1,N
2129057,06,04,2005,165000,3,9,6,3,1,N
1631083,08,05,1998,0,3,8,6,15,11,N
1421216,03,17,1995,149900,3,8,6,2,1,N
1225710,12,16,1991,0,3,8,0,15,2,N
1400992,10,18,1994,202000,3,8,6,2,1,N
2291625,06,05,2007,1125000,1,7,6,3,1,N
2291625,06,05,2007,1125000,1,7,6,3,1,N
2291625,06,05,2007,1125000,1,7,6,3,1,N
1777579,09,20,2000,0,3,2,6,15,5,N
2850292,02,17,2017,350000,14,3,2,3,1, 
2432652,03,15,1997,0,3,8,6,24,8,N
1004814,04,30,1988,0,3,8,0,15,9,N
2022360,03,01,2004,1200000,3,8,6,3,5,N
735511,08,05,1983,55700,3,8,0,2,1, 
3001641,07,01,2019,0,91,7,6,15,1,N
2894299,10,06,2017,522950,3,8,6,3,1,N
2844809,01,09,2017,610000,11,8,6,3,1, 
1582184,12,01,1997,600000,3,8,6,3,1,N
1391961,08,23,1994,91000,3,8,6,2,1,N
1773945,08,31,2000,4900000,3,2,11,3,1,N
1326705,03,01,1993,0,1,2,0,2,0,N
1280870,11,09,1992,0,3,9,0,2,18,N
2068857,09,03,2004,340000,3,8,6,3,1,N
2720272,03,09,2015,0,3,8,6,15,18,N
3100977,01,28,2021,0,11,8,6,15,18,N
2678377,06,27,2014,0,3,8,6,15,1,N
1662413,01,11,1999,0,3,8,6,15,16,N
1178308,03,04,1991,180000,3,8,0,2,1,N
2768753,11,23,2015,0,3,8,6,15,18,N
2684926,08,08,2014,442000,3,8,6,3,1,N
2797412,05,03,2016,970250,3,8,6,3,1,N
2184275,01,26,2006,1010000,3,2,11,3,1,N
2435093,07,11,2009,0,3,8,6,15,11,N
2220077,07,03,2006,325000,3,8,6,3,1,N
1909604,09,04,2002,214000,3,3,2,3,1,N
2337253,03,10,2008,318000,3,8,6,3,1,N
1674756,03,25,1999,14000,0,0,6,15,18,N
1104754,12,12,1989,245000,3,8,0,2,1,N
2732959,05,09,2015,180000,3,3,2,3,8,N
1493947,06,14,1996,220850,2,8,0,3,1,N
1343181,10,27,1993,0,3,8,0,15,18,N
1948608,03,26,2003,157000,3,3,2,3,1,N
3082250,11,09,2020,787500,11,8,6,2,1,N
2594894,02,06,2013,141501,3,8,6,3,18,N
1929254,12,13,2002,236921,2,8,6,3,1,N
2332026,02,06,2008,2875000,3,8,6,3,1,N
1913803,09,23,2002,370000,3,8,6,3,1,N
1767044,07,25,2000,114950,3,3,2,3,1,N
1531680,02,27,1997,0,0,0,6,15,5,N
1286546,12,18,1992,154000,3,8,0,2,1,N
1813039,04,10,2001,769450,3,8,6,3,1,N
1055430,04,14,1989,29950,3,3,0,2,1,N
1772683,08,25,2000,0,3,8,6,15,18,N
2290887,06,01,2007,420000,3,8,6,3,1,N
1511305,10,11,1996,0,3,8,6,15,10,N
2868865,06,01,2017,445000,11,8,6,3,1, 
2081192,10,29,2004,0,3,8,6,15,10,N
2056326,07,20,2004,302000,3,8,6,3,1,N
3054893,03,04,2020,0,11,8,6,26,18,N
2253007,11,29,2006,249950,3,3,2,3,1,N
2973241,02,08,2019,0,11,8,6,15,1,N
2453777,08,05,2010,355000,1,7,6,3,1,N
2731588,05,11,2015,348000,3,8,6,3,1,N
2507330,08,29,2011,0,3,8,6,15,14,N
1146614,07,11,1990,1450,1,2,0,2,18,N
1633263,08,07,1998,172500,3,8,0,3,1,N
2363030,09,10,2008,424000,2,8,6,3,1,N
2947696,08,14,2018,0,3,8,6,24,8,N
2123616,05,17,2005,134000,3,8,6,3,1,N
1978610,08,01,2003,260000,3,8,6,3,1,N
1189597,05,14,1991,0,2,8,0,15,18,N
2791108,02,05,2016,0,3,8,6,15,16,N
1976424,07,27,2003,210000,3,3,2,3,1,N
1874665,03,20,2002,175000,3,3,2,3,1,N
1472614,01,19,1996,0,1,7,0,15,18,N
2676172,06,25,2014,459000,3,8,6,3,1,N
1501879,08,03,1996,424000,3,8,6,10,18,N
2771411,12,04,2015,270950,3,8,6,15,18,N
1345389,05,14,1993,0,3,8,0,15,18,N
1558010,07,23,1997,158000,3,8,6,3,1,N
2851372,02,16,2017,450000,11,8,6,3,1, 
3078068,10,20,2020,700000,3,8,6,3,1,N
1896179,06,27,2002,295500,3,8,6,3,1,N
949474,06,18,1987,116172,2,8,0,2,1,N
2675331,06,20,2014,255000,3,3,2,3,1,N
1947819,03,19,2003,315000,3,3,2,3,1,N
1714801,09,22,1999,0,3,8,6,15,13,N
1570309,09,26,1997,90000,3,8,6,18,18,N
745646,10,11,1983,35500,3,3,0,2,1, 
1991726,09,26,2003,0,3,8,6,15,14,N
2806256,06,23,2016,550500,3,8,6,3,1,N
1953422,04,16,2003,282500,3,8,6,3,1,N
1556903,03,05,1997,0,3,8,6,15,5,N
773627,05,02,1984,69500,3,8,0,2,1, 
2278002,04,11,2007,244250,3,3,2,3,1,N
1268389,09,16,1992,0,3,8,0,15,9,N
2116992,04,13,2005,279990,2,3,2,3,1,N
1656645,12,17,1998,0,3,8,6,3,5,N
853816,11,27,1985,88000,3,8,0,2,1, 
1039976,12,17,1988,0,3,8,0,15,9,N
2561410,08,24,2012,475000,3,8,6,3,1, 
1360109,02,18,1994,124000,3,8,0,2,1,N
1998600,10,08,2003,314900,3,8,6,3,1,N
1784142,10,24,2000,310000,3,8,6,3,1,N
2747203,07,21,2015,815000,3,8,6,3,1,N
2792967,04,01,2016,1268750,3,8,6,3,1,N
2160438,09,30,2005,0,3,8,6,15,13,N
1222427,12,11,1991,66000,3,3,0,2,8,N
1320351,07,12,1993,0,3,8,0,15,18,N
2969226,12,20,2018,634000,10,8,6,3,1,N
2884850,08,17,2017,0,3,8,6,15,1,N
1517332,11,22,1996,0,3,8,6,15,13,N
2356655,07,25,2008,803000,3,8,6,3,1,N
2453704,07,15,2010,0,3,8,6,26,9,N
2144335,08,01,2005,318000,3,8,6,3,1,N
2178790,12,20,2005,281500,3,3,2,3,1,N
2149533,08,09,2005,441500,2,8,6,3,1,N
2654183,02,16,2014,0,3,8,6,15,13,N
1435744,06,23,1995,109450,3,3,2,3,1,N
2588289,01,10,2013,0,3,8,6,24,8,N
1867045,02,05,2002,0,3,8,6,15,8,N
1664339,01,25,1999,226540,3,8,6,3,1,N
2829467,09,13,2016,0,3,8,6,4,18,N
2021793,02,18,2004,569000,3,8,6,3,1,N
1765540,07,12,2000,255888,3,3,2,3,1,N
3086761,12,03,2020,720000,3,8,6,3,1,N
989421,03,04,1988,450000,3,2,0,2,1,N
2945162,07,24,2018,0,3,8,6,15,13,N
2217503,06,21,2006,1100000,3,8,6,3,1,N
830054,06,21,1985,0,3,3,0,15,9, 
1722601,08,23,1999,4000,0,0,0,26,0, 
1882541,04,16,2002,0,3,8,0,15,10,N
2034541,04,26,2004,270000,3,8,6,22,1,N
2940617,06,18,2018,445000,11,8,6,3,1,N
1807037,03,21,2001,0,3,8,6,15,10,N
1554376,07,09,1997,112500,3,8,6,3,1,N
1421985,03,27,1995,443750,2,8,6,2,1,N
2946527,07,30,2018,840000,11,8,6,3,1,N
788501,08,10,1984,0,3,2,7,15,18, 
2638063,07,23,2013,0,3,3,2,2,5,N
2019319,02,12,2004,427250,0,8,0,3,1,N
3058350,07,06,2020,0,11,8,6,27,18,N
2608199,05,09,2013,1275000,3,8,6,3,1,N
2024670,03,12,2004,0,3,3,2,15,18,N
2021295,02,25,2004,254000,3,8,6,3,1,N
1983669,08,25,2003,269000,3,8,6,3,1,N
952986,07,10,1987,115000,3,8,0,2,1,N
1927667,07,26,2002,0,2,0,10,27,18,N
1555803,07,15,1997,68000,1,7,6,3,1,N
906608,10,20,1986,62000,3,8,0,2,8,N
1902463,07,10,2002,363000,3,8,6,3,1,N
2005769,11,18,2003,0,3,8,9,15,10,N
1384158,05,01,1994,0,0,0,0,2,0, 
2139129,07,07,2005,180000,1,7,6,3,1,N
663228,12,16,1981,4000,0,7,0,15,1, 
2473102,12,29,2010,175000,1,1,7,3,1,N
1572306,10,13,1997,205000,3,8,6,3,1,N
2917681,03,03,2018,0,3,8,6,15,18,N
1454084,10,17,1995,145000,3,8,6,3,1,N
2559565,08,09,2012,774990,3,8,6,3,1,N
1578037,11,11,1997,174900,3,8,6,3,1,N
2176498,12,15,2005,395000,3,8,6,3,1,N
2199256,04,11,2006,0,3,3,2,15,18,N
1840679,09,05,2001,137950,3,8,6,3,8,N
1287897,12,31,1992,575000,3,8,0,2,1,N
2925849,04,03,2018,584700,10,8,6,3,1,N
1428636,05,05,1995,135950,3,8,6,2,1,N
2049031,06,15,2004,0,3,8,6,15,10,N
2480069,02,16,2011,350000,3,3,2,3,1,N
2701633,11,18,2014,636000,2,8,6,3,1, 
2248869,11,01,2006,165000,3,7,6,3,1,N
2357726,07,29,2008,513000,2,8,6,3,1,N
2137397,07,06,2005,253900,3,8,6,3,1,N
997001,04,21,1988,98500,3,8,0,2,1,N
2175857,12,09,2005,459990,3,8,6,3,1,N
2919931,03,14,2018,1000000,3,8,6,3,1,N
2069726,08,25,2004,2500,3,7,11,15,1,N
1643208,09,30,1998,189950,3,3,2,3,1,N
2858938,03,03,2017,0,11,8,6,3,1, 
2511867,09,25,2011,0,3,3,2,4,18,N
2277596,04,10,2007,71000,3,8,6,15,14,N
2630900,09,17,2013,115000,3,3,2,3,1,N
2820357,08,19,2016,457550,11,8,6,3,1, 
1456164,11,08,1995,238500,3,8,6,3,0,N
2020471,02,25,2004,300000,3,8,6,3,1,N
1885843,05,10,2002,345000,3,8,6,3,1,N
